EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
I1101103,C-FLEX,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.46907183528,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101109,"ACRYSOF(SA30AL,SA60AT)",전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.1383280158,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101203,SUPER-FLEX,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.44209679961,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101235,CT SPHERIS 204/209M,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.12131674588,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101309,ACRYSOF NATURAL SN60AT,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.12793302536,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101318,SENSAR ONE-PIECE ACRYLIC POSTERIOR CHAMBER INTRAOCULAR LENS,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.69561457634,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101417,I-FLEX,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.54372465611,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101616,HOYA AF-1(UY) INTRAOCULAR LENS,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.47379049659,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1101712,AKREOS ADAPT,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91002,연성 인공수정체,0.44007593393,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201003,RAYNER ASPHERIC LENS,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.4116627574,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201009,ACRYSOF ASPHERIC NATURAL IQ,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.24429787695,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201012,BAUSCH & LOMB AKREOS ADAPT AO,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.45744565129,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201016,HOYA-PS AF-1(UV) INTRAOCULAR LENS PC-60AD,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.32119891047,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201017,SAL 302A,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.26684972644,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201039,TECNIS MONOFOCAL INTRAOCULAR LENS ZA9003,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.47051304579,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201043,TEKLENS Ⅱ MODEL 872,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.25873124599,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201112,SOFPORT AO,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.2657880187,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201117,SAL 302AC,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.26620537043,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201143,"TEKLENS Ⅱ MODEL 872Y,820Y",전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.1739693284,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201149,"CRISTAL, CLARE",전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.32110759616,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201212,BAUSCH & LOMB AKREOS ADAPT AO MI60,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.38861519098,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201239,TECNIS 1-PIECE ASPHERIC (ACRYLIC POSTERIOR CHAMBER) IOL,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.39950609207,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201412,ENVISTA MX60,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.31114500761,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I1201716,HOYA ISERT 250,전규격,I,안ㆍ이비인후과용 군,I1,인공수정체,91003,연성 인공수정체(비구면렌즈),0.31594353914,4208975,Intraocular lens implant,SNOMED,Device,S,14,2,Physical Object,313236002,19700101,20991231
I2011003,IVALON,전규격,I,안ㆍ이비인후과용 군,I2,이비인후과용 류,92007,NASAL PACKING 용,0.63630133867,4327579,Nasal tampon,SNOMED,Device,S,0,1,Physical Object,430697008,20090131,20991231
I2011020,ABSORBENT NASAL PACKING,전규격,I,안ㆍ이비인후과용 군,I2,이비인후과용 류,92007,NASAL PACKING 용,0.64020502567,4327579,Nasal tampon,SNOMED,Device,S,0,1,Physical Object,430697008,20090131,20991231
I2111019,EXTERNAL NASAL SPLINT,전규격,I,안ㆍ이비인후과용 군,I2,이비인후과용 류,92009,코부목류-외부(NASAL SPLINT류-EXTERNAL),1,45764208,External nasal splint,SNOMED,Device,S,0,2,Physical Object,700828004,20150131,20991231
J1002002,CATHETER FIXATION DEVICE,,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,1,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J1002004,PERCUFIEX CATHETER CUFF KIT,전규격,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,0.46773645282,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J1002005,DRAIN-FIX,전규격,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,0.4507907331,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J1002899,SECUREMENT,전규격,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,0.64697861671,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J1004001,STATLOCK UNIVERSAL PLUS,전규격,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,0.42364194989,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J1006002,SPLUS LOCK(SL-2),전규격,J,중재적 시술용 군,J1,배액관 고정 류,101004,배액관고정장치,0.14708635211,40489931,Catheter stabilization device,SNOMED,Device,S,0,1,Physical Object,448439004,20110731,20991231
J2001005,CATHETER PONSKY PULL PERCUTANEOUS ENDOSCOPIC GASTROSTOMY,,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102013,PEG TUBE,0.37596032023,45763425,Gastrostomy tube,SNOMED,Device,S,1,2,Physical Object,470571004,20150131,20991231
J2001202,PERCUTANEOUS ENDOSCOPIC GASTROSTOMY SYSTEM,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102013,PEG TUBE,0.56607657671,45763425,Gastrostomy tube,SNOMED,Device,S,1,2,Physical Object,470571004,20150131,20991231
J2101002,BALLOON REPLACEMENT GASTROSTOMY TUBE,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102015,REPLACEMENT TUBE,0.80676567554,45763425,Gastrostomy tube,SNOMED,Device,S,1,2,Physical Object,470571004,20150131,20991231
J2101068,BARD TRI-FUNNEL REPLACEMENT GASTROSTOMY TUBE,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102015,REPLACEMENT TUBE,0.52340018749,45763425,Gastrostomy tube,SNOMED,Device,S,1,2,Physical Object,470571004,20150131,20991231
J2101100,MIC GASTROSTOMY FEEDING TUBE,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102015,REPLACEMENT TUBE,0.69968575239,45763425,Gastrostomy tube,SNOMED,Device,S,1,2,Physical Object,470571004,20150131,20991231
J2710101,EZ CLIP,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102018,내시경하 지혈용 CLIP(분리형),0.48180270195,46273961,Gastrointestinal endotherapy clip,SNOMED,Device,S,4,2,Physical Object,711393006,20150731,20991231
J2711101,EZ CLIP HANDLE,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102019,내시경하 지혈용 CLIP FIXING DEVICE,0.37893739343,45763243,"Gastrointestinal endotherapy clip applier, reusable",SNOMED,Device,S,0,1,Physical Object,470294004,20150131,20991231
J3033001,GDC(GUGLIELMI DETACHABLE COIL),전규격,J,중재적 시술용 군,J3,색전물질 류,103014,MICRO COIL-DETACHABLE (뇌혈관용) -NON VOLUME EXPANSION,0.26304581761,45767450,Neurovascular embolization coil,SNOMED,Device,S,0,1,Physical Object,704864008,20150131,20991231
J3033027,MICROPLEX COMPLEX COIL,전규격,J,중재적 시술용 군,J3,색전물질 류,103014,MICRO COIL-DETACHABLE (뇌혈관용) -NON VOLUME EXPANSION,0.33337035775,45767450,Neurovascular embolization coil,SNOMED,Device,S,0,1,Physical Object,704864008,20150131,20991231
J3033164,TARGET DETACHABLE COILS,전규격,J,중재적 시술용 군,J3,색전물질 류,103014,MICRO COIL-DETACHABLE (뇌혈관용) -NON VOLUME EXPANSION,0.44477406144,45767450,Neurovascular embolization coil,SNOMED,Device,S,0,1,Physical Object,704864008,20150131,20991231
J3033473,AXIUM DETACHABLE COIL SYSTEM,전규격,J,중재적 시술용 군,J3,색전물질 류,103014,MICRO COIL-DETACHABLE (뇌혈관용) -NON VOLUME EXPANSION,0.41248586774,45767450,Neurovascular embolization coil,SNOMED,Device,S,0,1,Physical Object,704864008,20150131,20991231
J3206062,EG-GEL(이지겔),전규격,J,중재적 시술용 군,J3,색전물질 류,103017,흡수성 혈관색전용,0.22203293443,45764966,"Embolization particle, bioabsorbable",SNOMED,Device,S,0,1,Physical Object,701771008,20150131,20991231
J3206070,CALI-GEL,전규격,J,중재적 시술용 군,J3,색전물질 류,103017,흡수성 혈관색전용,0.4922054708,45764966,"Embolization particle, bioabsorbable",SNOMED,Device,S,0,1,Physical Object,701771008,20150131,20991231
J3206071,칼리겔(CALI-GEL),전규격,J,중재적 시술용 군,J3,색전물질 류,103017,흡수성 혈관색전용,0.39409461617,45764966,"Embolization particle, bioabsorbable",SNOMED,Device,S,0,1,Physical Object,701771008,20150131,20991231
J4001001,IMPULSE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.56400024891,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001003,RUBY-LINE ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.51728647947,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001006,SITESEER ANGIOGRAPHY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.57453614473,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001061,IMAGERⅡ CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.70104140043,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001075,ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.77444595098,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001113,SUPER TORQUE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.53211706877,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001193,ALVISION CARDIOVASCULAR ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.66471368074,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001213,TEMPO CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.58667242527,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001229,RF ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.68210691214,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001241,ANGIOGRAPHY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.70786756277,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001316,정성경피카테터,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001729,ANGIO CATHETER (RF GLIDE CATH),전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.33685421944,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4010002,SIALOGRAPHY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104029,체액분비관 확장술용 CATHETER,0.74539512396,45759598,Salivary gland catheter,SNOMED,Device,S,0,2,Physical Object,464930008,20150131,20991231
J4030096,COMFORTEC GER CATHETER,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102002,보행성식도산도검사용 CATHETER BASED(IMPEDENCE CHANNEL),0.42901027203,36713422,"Gastroesophageal pH/impedance catheter, non-sterile",SNOMED,Device,S,0,1,Physical Object,717741004,20170131,20991231
J4034022,DAWSON-MUELLER TONG DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.41185754538,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035001,FLEXIMA NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.65457516909,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035011,PERCUTANEOUS NEPHROSTOMY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.80478239059,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035014,N-YOUNG DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.49840652943,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035020,SW-PCN NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.52004772425,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035021,FLEXIMA NEPHROSTOMY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.78775912523,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035100,NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.78009057045,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4041383,NEPHRO-CATH NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.65227991343,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4042023,NEPHROSTOMY BALLOON SILICONE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104057,NEPHROSTOMY DRAINAGE CATHETER(BALLOON),0.68795579672,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4071006,ADMIRAL XTREME PTA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.56997895241,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4071113,SAVVY PTA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.47178733349,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072068,CONQUEST PTA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.58072865009,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072073,EVERCROSS PTA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.60461312532,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072103,ARMADA 35 PTA CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.41306129098,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4080007,SEQUENT PLEASE,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108049,약물방출 PTCA BALLOON CATHETER,0.38087266684,36714929,"Coronary angioplasty balloon catheter, drug-eluting",SNOMED,Device,S,0,1,Physical Object,720351003,20170131,20991231
J4081028,J-BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.7108155489,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081040,TREK RX AND MINI TREK RX CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.45044690371,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
