source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
A1100,42364257,Korean EDI,"Medical care profound count 3-6, doctor 2· nursing 5 grade; 의료최고도 count 3-6, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6550,42358241,Korean EDI,"Medical care mild ADL 13-20, doctor 5· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사5·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6556,42358272,Korean EDI,"Medical care mild ADL 13-20, doctor 5· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사5·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6557,42358280,Korean EDI,"Medical care mild ADL 13-20, doctor 5· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사5·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6590,42365478,Korean EDI,"Medical care mild ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사1(전문의수50%이상)·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6596,42364432,Korean EDI,"Medical care mild ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사1(전문의수50%이상)·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6597,42362279,Korean EDI,"Medical care mild ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 13-20, 의사1(전문의수50%이상)·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6600,42358391,Korean EDI,"Medical care mild ADL 6-12, doctor 2· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사2·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6606,42358423,Korean EDI,"Medical care mild ADL 6-12, doctor 2· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사2·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6607,42358436,Korean EDI,"Medical care mild ADL 6-12, doctor 2· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사2·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6610,42358290,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%미만)·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6616,42358327,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%미만)·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6617,42358336,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%미만)·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6630,42358443,Korean EDI,"Medical care mild ADL 6-12, doctor 3· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사3·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6636,42358479,Korean EDI,"Medical care mild ADL 6-12, doctor 3· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사3·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6637,42358485,Korean EDI,"Medical care mild ADL 6-12, doctor 3· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사3·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6640,42358494,Korean EDI,"Medical care mild ADL 6-12, doctor 4· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사4·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6646,42358531,Korean EDI,"Medical care mild ADL 6-12, doctor 4· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사4·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6647,42358539,Korean EDI,"Medical care mild ADL 6-12, doctor 4· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사4·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6650,42358549,Korean EDI,"Medical care mild ADL 6-12, doctor 5· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사5·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6656,42358583,Korean EDI,"Medical care mild ADL 6-12, doctor 5· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사5·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6657,42363911,Korean EDI,"Medical care mild ADL 6-12, doctor 5· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사5·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6690,42358345,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%이상)·간호1-5등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6696,42365837,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%이상)·간호6등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A6697,42364768,Korean EDI,"Medical care mild ADL 6-12, doctor 1 (number of specialist 50% or more)· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess; 의료경도 ADL 6-12, 의사1(전문의수50%이상)·간호7등급 환자수대간호사수비18:1초과",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7100,42361165,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7101,42361145,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사2·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7102,42361151,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사2·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7103,42365099,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사2·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7104,42361161,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사2·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7106,42361170,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사2·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7107,42360113,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사2·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7108,42361186,Korean EDI,"Body function decline group ADL 13-20, doctor 2· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사2·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7110,42361058,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7111,42361039,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7112,42361044,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7113,42361049,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7114,42361055,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7116,42361062,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7117,42360009,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7118,42364305,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist less than 50%)· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%미만)·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7130,42360154,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사3·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7131,42361197,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사3·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7132,42360139,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사3·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7133,42361208,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사3·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7134,42361210,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사3·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7136,42361222,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사3·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7137,42361229,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사3·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7138,42361242,Korean EDI,"Body function decline group ADL 13-20, doctor 3· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사3·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7140,42358146,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사4·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7141,42361253,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사4·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7142,42361255,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사4·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7143,42361261,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사4·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7144,42358144,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사4·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7146,42361276,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사4·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7147,42361289,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사4·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7148,42358169,Korean EDI,"Body function decline group ADL 13-20, doctor 4· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사4·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7150,42361325,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사5·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7151,42361309,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사5·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7152,42361311,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사5·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7153,42358173,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사5·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7154,42361320,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사5·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7156,42358185,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사5·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7157,42366125,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사5·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7158,42361347,Korean EDI,"Body function decline group ADL 13-20, doctor 5· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사5·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7190,42361109,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 5 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7191,42363954,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 1 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7192,42361096,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 2 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7193,42361099,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 3 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7194,42361103,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 4 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7196,42361113,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 6 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7197,42366396,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 7 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7198,42361135,Korean EDI,"Body function decline group ADL 13-20, doctor 1 (number of specialist 50% or more)· nursing 8 grade; 신체기능저하군 ADL 13-20, 의사1(전문의수50%이상)·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7200,42358643,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 5 grade; 신체기능저하군 ADL 6-12, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7201,42358623,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 1 grade; 신체기능저하군 ADL 6-12, 의사2·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7202,42363945,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 2 grade; 신체기능저하군 ADL 6-12, 의사2·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7203,42361789,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 3 grade; 신체기능저하군 ADL 6-12, 의사2·간호3등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7204,42361794,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 4 grade; 신체기능저하군 ADL 6-12, 의사2·간호4등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7206,42358648,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 6 grade; 신체기능저하군 ADL 6-12, 의사2·간호6등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7207,42358660,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 7 grade; 신체기능저하군 ADL 6-12, 의사2·간호7등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7208,42358665,Korean EDI,"Body function decline group ADL 6-12, doctor 2· nursing 8 grade; 신체기능저하군 ADL 6-12, 의사2·간호8등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7210,42358536,Korean EDI,"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 5 grade; 신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7211,42364553,Korean EDI,"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 1 grade; 신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호1등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
A7212,42361679,Korean EDI,"Body function decline group ADL 6-12, doctor 1 (number of specialist less than 50%)· nursing 2 grade; 신체기능저하군 ADL 6-12, 의사1(전문의수50%미만)·간호2등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
