"SOURCE_CODE","SOURCE_CONCEPT_ID","SOURCE_VOCABULARY_ID","SOURCE_CODE_DESCRIPTION","TARGET_CONCEPT_ID","TARGET_VOCABULARY_ID","VALID_START_DATE","VALID_END_DATE","INVALID_REASON"
"D0327",42357755,"EDI","Erythrocytes [#/volume] in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3010910,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Glucose [Mass/volume] in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3019210,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Glucose [Mass/volume] in Cerebral spinal fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3022548,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Glucose measurement; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",4149519,"SNOMED",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Leukocytes [#/volume] in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3022174,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Leukocytes [#/volume] in Cerebral spinal fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3016543,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Lymphocytes/100 leukocytes in Body fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3003540,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Lymphocytes/100 leukocytes in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3028079,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3036663,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Lymphocytes/100 leukocytes in Synovial fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3003329,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Macrophages/100 leukocytes in Body fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3005087,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Mesothelial cells/100 leukocytes in Body fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3000598,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Monocytes/100 leukocytes in Body fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3004411,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Monocytes/100 leukocytes in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3038104,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Monocytes/100 leukocytes in Cerebral spinal fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3037194,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Monocytes+Macrophages/100 leukocytes in Body fluid by Manual count; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3027180,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Neutrophils/100 leukocytes in Body fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3014502,"LOINC",1970-01-01,2099-12-31,NA
"D0327",42357755,"EDI","Protein [Mass/volume] in Cerebral spinal fluid; 체액-체액일반검사(뇌척수액, 복수, 늑막액, 관절액등) [색조, 비중, 세포수, 세포감별계산, 산도], NA",3019473,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Basophils/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3008839,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Eosinophils/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3022231,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Eosinophils/100 leukocytes in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3021453,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3018948,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Erythrocytes [#/volume] in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3010910,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Leukocytes [#/volume] in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3022174,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Leukocytes [#/volume] in Cerebral spinal fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3016543,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Lymphocytes/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3003540,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Lymphocytes/100 leukocytes in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3028079,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3036663,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Lymphocytes/100 leukocytes in Synovial fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3003329,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Macrophages/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3005087,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Mesothelial cells/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3000598,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Monocytes/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3004411,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Monocytes/100 leukocytes in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3038104,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Monocytes/100 leukocytes in Cerebral spinal fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3037194,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Monocytes+Macrophages/100 leukocytes in Body fluid by Manual count; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3027180,"LOINC",1970-01-01,2099-12-31,NA
"D0329006",42346778,"EDI","Neutrophils/100 leukocytes in Body fluid; 체액-체액염색검경(뇌척수액, 복수, 늑막액, 관절액등), 진단검사의학과전문의 등 판독",3014502,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen [Partial pressure] in Arterial blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3027801,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen [Partial pressure] in Venous blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3024354,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation Calculated from oxygen partial pressure in Arterial blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3039426,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation Calculated from oxygen partial pressure in Venous blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3041253,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation in Arterial blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3016502,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation in Arterial cord blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3014295,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation in Blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3013502,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation in Venous blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3024928,"LOINC",1970-01-01,2099-12-31,NA
"D0400020",42360103,"EDI","Oxygen saturation in Venous cord blood; 혈액가스[화학반응-장비측정]_혈액산소분압, NA",3014204,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate [Moles/volume] in Arterial blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3008152,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate [Moles/volume] in Arterial cord blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3017809,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate [Moles/volume] in Capillary blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3015235,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate [Moles/volume] in Venous blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3027273,"LOINC",1998-01-16,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate [Moles/volume] in Venous cord blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3018650,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Bicarbonate in blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3006576,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide [Partial pressure] in Arterial blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3027946,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide [Partial pressure] in Venous blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3021447,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide, total [Moles/volume] in Arterial blood by calculation; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3037663,"LOINC",2005-07-05,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide, total [Moles/volume] in Arterial blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3009609,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide, total [Moles/volume] in Blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3014094,"LOINC",1970-01-01,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide, total [Moles/volume] in Capillary blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3009293,"LOINC",1998-06-04,2099-12-31,NA
"D0400030",42364396,"EDI","Carbon dioxide, total [Moles/volume] in Venous blood; 혈액가스[화학반응-장비측정]_혈액이산화탄소분압, NA",3010140,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base deficit in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3023548,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base deficit in Blood; 혈액가스분석[화학반응-장비측정], NA",3021800,"LOINC",2001-10-05,2099-12-31,NA
"D0410",42363323,"EDI","Base deficit in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3004559,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base excess in Arterial blood by calculation; 혈액가스분석[화학반응-장비측정], NA",3003396,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base excess in Arterial cord blood by calculation; 혈액가스분석[화학반응-장비측정], NA",3004959,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base excess in Venous blood by calculation; 혈액가스분석[화학반응-장비측정], NA",3002032,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base excess in Venous cord blood by calculation; 혈액가스분석[화학반응-장비측정], NA",3007435,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Base excess of blood; 혈액가스분석[화학반응-장비측정], NA",3012501,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3008152,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Arterial cord blood; 혈액가스분석[화학반응-장비측정], NA",3017809,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Capillary blood; 혈액가스분석[화학반응-장비측정], NA",3015235,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Plasma; 혈액가스분석[화학반응-장비측정], NA",3015473,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Serum; 혈액가스분석[화학반응-장비측정], NA",3016293,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3027273,"LOINC",1998-01-16,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate [Moles/volume] in Venous cord blood; 혈액가스분석[화학반응-장비측정], NA",3018650,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Bicarbonate in blood; 혈액가스분석[화학반응-장비측정], NA",3006576,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide [Partial pressure] in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3027946,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide [Partial pressure] in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3021447,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide, total [Moles/volume] in Arterial blood by calculation; 혈액가스분석[화학반응-장비측정], NA",3037663,"LOINC",2005-07-05,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide, total [Moles/volume] in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3009609,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide, total [Moles/volume] in Blood; 혈액가스분석[화학반응-장비측정], NA",3014094,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide, total [Moles/volume] in Capillary blood; 혈액가스분석[화학반응-장비측정], NA",3009293,"LOINC",1998-06-04,2099-12-31,NA
"D0410",42363323,"EDI","Carbon dioxide, total [Moles/volume] in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3010140,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Fractional oxyhemoglobin in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3014007,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Fractional oxyhemoglobin in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3019230,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen [Partial pressure] in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3027801,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen [Partial pressure] in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3024354,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation Calculated from oxygen partial pressure in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3039426,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation Calculated from oxygen partial pressure in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3041253,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation in Arterial blood; 혈액가스분석[화학반응-장비측정], NA",3016502,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation in Arterial cord blood; 혈액가스분석[화학반응-장비측정], NA",3014295,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation in Blood; 혈액가스분석[화학반응-장비측정], NA",3013502,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation in Venous blood; 혈액가스분석[화학반응-장비측정], NA",3024928,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen saturation in Venous cord blood; 혈액가스분석[화학반응-장비측정], NA",3014204,"LOINC",1970-01-01,2099-12-31,NA
"D0410",42363323,"EDI","Oxygen/Inspired gas Inhaled gas by Gas dilution.rebreath; 혈액가스분석[화학반응-장비측정], NA",3025524,"LOINC",1970-01-01,2099-12-31,NA
"D0501010",42362095,"EDI","Immature reticulocytes/Reticulocytes.total in Blood; 혈구성숙도-[관찰판정-현미경]_망상적혈구수(도말법), NA",3046000,"LOINC",1970-01-01,2099-12-31,NA
"D0501010",42362095,"EDI","Reticulocytes %; 혈구성숙도-[관찰판정-현미경]_망상적혈구수(도말법), NA",3027945,"LOINC",1970-01-01,2099-12-31,NA
"D0502010",42361042,"EDI","Hemoglobin [Entitic mass] in Reticulocytes; 혈구성숙도-[혈구세포-장비측정]_망상적혈구수(유세포분석법), NA",3029080,"LOINC",2005-10-27,2099-12-31,NA
