EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
J4001193,ALVISION CARDIOVASCULAR ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.664713681,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001213,TEMPO CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.586672425,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001229,RF ANGIOGRAPHIC CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.682106912,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001241,ANGIOGRAPHY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.707867563,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001316,정성경피카테터,전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4001729,ANGIO CATHETER (RF GLIDE CATH),전규격,J,중재적 시술용 군,J4,CATHETER 류,104033,ANGIOGRAPHY CATHETER,0.336854219,45771910,"Angiographic catheter, single-use",SNOMED,Device,S,0,1,Physical Object,468353005,20150131,20991231
J4010002,SIALOGRAPHY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104029,체액분비관 확장술용 CATHETER,0.745395124,45759598,Salivary gland catheter,SNOMED,Device,S,0,2,Physical Object,464930008,20150131,20991231
J4030096,COMFORTEC GER CATHETER,전규격,J,중재적 시술용 군,J2,"소화기 시술용 류(FEEDING TUBE, EVL KIT, INJECTOR, KNIFE 등)",102002,보행성식도산도검사용 CATHETER BASED(IMPEDENCE CHANNEL),0.429010272,36713422,"Gastroesophageal pH/impedance catheter, non-sterile",SNOMED,Device,S,0,1,Physical Object,717741004,20170131,20991231
J4034022,DAWSON-MUELLER TONG DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.411857545,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035001,FLEXIMA NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.654575169,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035011,PERCUTANEOUS NEPHROSTOMY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.804782391,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035014,N-YOUNG DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.498406529,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035020,SW-PCN NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.520047724,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035021,FLEXIMA NEPHROSTOMY CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.787759125,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4035100,NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.78009057,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4041383,NEPHRO-CATH NEPHROSTOMY DRAINAGE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104056,NEPHROSTOMY DRAINAGE CATHETER,0.652279913,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4042023,NEPHROSTOMY BALLOON SILICONE CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104057,NEPHROSTOMY DRAINAGE CATHETER(BALLOON),0.687955797,4113459,Nephrostomy tube,SNOMED,Device,S,0,2,Physical Object,286628000,19700101,20991231
J4071006,ADMIRAL XTREME PTA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.569978952,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4071113,SAVVY PTA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.471787333,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072068,CONQUEST PTA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.58072865,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072073,EVERCROSS PTA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.604613125,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4072103,ARMADA 35 PTA CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108041,PTA BALLOON CATHETER,0.413061291,4010190,Percutaneous transluminal angioplasty balloon,SNOMED,Device,S,0,2,Physical Object,102319006,19700101,20991231
J4080007,SEQUENT PLEASE,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108049,약물방출 PTCA BALLOON CATHETER,0.380872667,36714929,"Coronary angioplasty balloon catheter, drug-eluting",SNOMED,Device,S,0,1,Physical Object,720351003,20170131,20991231
J4081028,J-BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.710815549,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081040,TREK RX AND MINI TREK RX CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.450446904,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081046,BH+ PTCA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.540284932,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081061,MAVERICK PTCA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.524084866,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081079,SAPPHIRE CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.566931188,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081089,GENOSS PTCA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.615554035,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081107,SEQUENT Ⅱ PTCA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.617959082,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081109,AMADEUS SUPERCROSS RX CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.452123761,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081158,NIMBUS PTCA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.578511655,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081175,LACROSSE CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.646060169,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081294,PANTERA PTCA BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.628591061,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081379,SAPPHIRE Ⅱ CORONARY DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.572360098,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081513,FIRE STAR PTCA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.557262421,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081529,RYUJIN PLUS,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.149577826,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081542,IKAZUCHI REV,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.276154697,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081606,SPRINTER LEGEND,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.353348911,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081642,IKAZUCHI ZERO,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.24749516,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4081829,TAZUNA PTCA DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108042,PTCA BALLOON CATHETER,0.494151622,45768093,Coronary angioplasty balloon catheter,SNOMED,Device,S,6,2,Physical Object,705926001,20150131,20991231
J4086006,ZUMA PTCA GUIDING CATHETER,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.571991026,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4086014,MAC GUIDING CATHETER,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.825615346,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4086071,RUNWAY GUIDE CATHETERS,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.482115597,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4086116,JSM GUIDING CATHETER,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.734181643,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4086129,HEARTRAIL,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.642906964,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4086229,HEARTRAIL-Ⅱ,전규격,J,중재적 시술용 군,J5,"INTRODUCER, BASKET 류",105028,PTCA GUIDING CATHETER,0.508247495,45761363,Coronary artery guide catheter,SNOMED,Device,S,0,2,Physical Object,467463003,20150131,20991231
J4102001,RETRIVAL BALLOON,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.69656229,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102002,ESCORT BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.833576381,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102011,EXTRACTOR RX RETRIEVAL BALLOON,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.524235249,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102012,TRIPLE LUMEN BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.793905318,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102101,MULTI-3V EXTRACTION BALLOON,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.341945946,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102118,BALLOON CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,1,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4102201,MULTI-3V PLUS,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108001,경구적 담관내시경결석제거용 CATHETER,0.228127047,45760918,Biliary stone retrieval balloon catheter,SNOMED,Device,S,0,2,Physical Object,466822009,20150131,20991231
J4103001,HURRICANE RX BILIARY BALLOON DILATATION CATHETER,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108005,내시경하 담도협착확장 풍선카테타,0.629018366,4124393,Balloon dilatation catheter,SNOMED,Device,S,15,2,Physical Object,303779005,19700101,20991231
J4111036,LEADER CATHETER,전규격,J,중재적 시술용 군,J4,CATHETER 류,104038,CENTRAL VEIN CATHETER(일반)SINGLE,0.62530911,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4111120,"CENTRAL VENOUS CATHETER, SINGLE",전규격,J,중재적 시술용 군,J4,CATHETER 류,104038,CENTRAL VEIN CATHETER(일반)SINGLE,0.776953161,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4111139,CAREFLOW SINGLE,전규격,J,중재적 시술용 군,J4,CATHETER 류,104038,CENTRAL VEIN CATHETER(일반)SINGLE,0.354008377,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4112023,EASY-SAFE CENTRAL VENOUS CATHETER,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104039,CENTRAL VEIN CATHETER(일반)DOUBLE,0.572929263,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4112077,ABLE CENTRAL VENOUS CATHETER,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104039,CENTRAL VEIN CATHETER(일반)DOUBLE,0.93429625,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4112120,"CENTRAL VENOUS CATHETER, DOUBLE",DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104039,CENTRAL VEIN CATHETER(일반)DOUBLE,0.766440749,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4112139,CAREFLOW DOUBLE,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104039,CENTRAL VEIN CATHETER(일반)DOUBLE,0.496596038,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4112231,MULTI-MED CVC,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104039,CENTRAL VEIN CATHETER(일반)DOUBLE,0.337720156,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4113020,PRIME-S CVC SET,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104042,CENTRAL VEIN CATHETER(항균)DOUBLE,0.224856049,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4113027,COOK SPECTRUM CVC,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104042,CENTRAL VEIN CATHETER(항균)DOUBLE,0.303010851,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4113031,VANTEX CVC DOUBLE,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104042,CENTRAL VEIN CATHETER(항균)DOUBLE,0.36808458,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4113038,BIOLINE,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104042,CENTRAL VEIN CATHETER(항균)DOUBLE,0.352831423,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4113082,SPECTRUM GLIDE CVC,DOUBLE,J,중재적 시술용 군,J4,CATHETER 류,104042,CENTRAL VEIN CATHETER(항균)DOUBLE,0.219393298,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4114009,CVC TRIPLE-LUMEN CVC,TRIPLE,J,중재적 시술용 군,J4,CATHETER 류,104040,CENTRAL VEIN CATHETER(일반)TRIPLE이상,0.434648782,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4115031,VANTEX CVC TRIPLE,TRIPLE,J,중재적 시술용 군,J4,CATHETER 류,104043,CENTRAL VEIN CATHETER(항균)TRIPLE 이상,0.216744721,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4115036,REVOLUTION TRIPLE LUMEN CVC,TRIPLE,J,중재적 시술용 군,J4,CATHETER 류,104043,CENTRAL VEIN CATHETER(항균)TRIPLE 이상,0.474883109,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4116009,GARD BLUE QUAD-LUMEN CVC,QUAD,J,중재적 시술용 군,J4,CATHETER 류,104043,CENTRAL VEIN CATHETER(항균)TRIPLE 이상,0.264460653,42709987,Nontunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,449859004,20120131,20991231
J4140031,FOGARTY ARTERIAL CATHETER (3~7Fr),전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108054,혈전제거풍선카테터-SINGLE LUMEN 3Fr 이상,0.56490624,4194360,Fogarty catheter,SNOMED,Device,S,0,1,Physical Object,7971005,19700101,20991231
J4202010,HEMO-CATH SILICONE DUAL LUMEN CATHETER,DOUBLE LUMEN,J,중재적 시술용 군,J4,CATHETER 류,104079,장기유치용 CENTRAL VENOUS CATHETER (터널식- DOUBLE LUMEN),0.430215359,40482049,Tunneled central venous catheter,SNOMED,Device,S,0,1,Physical Object,445085009,20100731,20991231
